actor_id:int,movie_id:int
2154,968
2849,968
3968,969
5309,969
5542,969
3157,970
4260,970
6119,970
552,971
938,971
4436,971
697,972
3985,972
6253,972
2020,973
4344,973
5488,973
1794,974
5186,974
5572,974
616,975
3878,975
4175,975
984,976
2447,976
2530,976
700,977
4755,977
5071,977
3360,978
4316,978
4911,978
3585,979
4368,979
5311,979
623,980
1646,980
5863,980
1673,981
4353,981
5169,981
365,982
1895,982
2082,982
568,983
2042,983
4438,983
140,984
1970,984
6119,984
998,985
5311,985
5767,985
1195,986
2691,986
4513,986
1519,987
2358,987
2728,987
937,988
1836,988
4527,988
172,989
1780,989
4912,989
260,990
3257,990
3968,990
1386,991
2464,991
5834,991
280,992
939,992
2261,992
2228,993
2798,993
3943,993
1152,994
3887,994
5318,994
1494,995
2951,995
6047,995
437,996
952,996
1468,996
190,997
1468,997
4822,997
1893,998
3004,998
3259,998
228,999
1285,999
4366,999
3360,1000
4131,1000
5485,1000
227,1001
4018,1001
5322,1001
2104,1002
3019,1002
3692,1002
1090,1003
4762,1003
5043,1003
3530,1004
5025,1004
5026,1004
437,1005
2297,1005
3805,1005
4241,1006
4260,1006
5765,1006
926,1007
1173,1007
2789,1007
1509,1008
2901,1008
5254,1008
2823,1009
4251,1009
5642,1009
3428,1010
5701,1010
5703,1010
3551,1011
4738,1011
6070,1011
246,1012
1904,1012
5514,1012
553,1013
4828,1013
5458,1013
870,1014
2820,1014
3288,1014
788,1015
1407,1015
2944,1015
1494,1016
4645,1016
5164,1016
1794,1017
3100,1017
5573,1017
921,1018
2616,1018
3968,1018
65,1019
1046,1019
5186,1019
3291,1020
4323,1020
5650,1020
3589,1021
4930,1021
5562,1021
807,1022
5002,1022
5798,1022
938,1023
2622,1023
4817,1023
1189,1024
2233,1024
5790,1024
354,1025
1152,1025
4979,1025
437,1026
749,1026
4344,1026
4210,1027
5570,1027
5985,1027
4,1028
775,1028
2179,1028
2233,1029
4094,1029
6064,1029
354,1030
616,1030
3980,1030
1588,1031
2756,1031
3985,1031
3212,1032
3360,1032
3967,1032
1070,1033
3276,1033
5995,1033
801,1034
1186,1034
3585,1034
4344,1035
4875,1035
6047,1035
459,1036
2486,1036
4671,1036
1377,1037
4632,1037
4803,1037
2487,1038
4353,1038
6253,1038
2174,1039
4344,1039
5278,1039
649,1040
4107,1040
6124,1040
1246,1041
2866,1041
3463,1041
1494,1042
2030,1042
5026,1042
786,1043
4344,1043
5958,1043
2153,1044
3124,1044
5901,1044
1683,1045
2343,1045
4310,1045
983,1046
3608,1046
4121,1046
207,1047
2087,1047
3659,1047
127,1048
4791,1048
6251,1048
1331,1049
5070,1049
6061,1049
315,1050
4316,1050
6155,1050
2018,1051
3100,1051
3608,1051
624,1052
3250,1052
4436,1052
1036,1053
3072,1053
5068,1053
1489,1054
2596,1054
2777,1054
2152,1055
5562,1055
5829,1055
1430,1056
2103,1056
3504,1056
963,1057
4755,1057
5886,1057
2431,1058
2498,1058
4182,1058
206,1059
2228,1059
3110,1059
2191,1060
3286,1060
3984,1060
2318,1061
3041,1061
5407,1061
337,1062
1509,1062
3534,1062
1649,1063
3424,1063
4089,1063
3657,1064
4778,1064
5565,1064
2529,1065
3100,1065
4327,1065
1897,1066
4178,1066
5868,1066
1208,1067
1621,1067
6063,1067
182,1068
2654,1068
3360,1068
699,1069
2318,1069
4366,1069
725,1070
747,1070
1945,1070
669,1071
1978,1071
4436,1071
1056,1072
2177,1072
3659,1072
1623,1073
3007,1073
3585,1073
120,1074
1592,1074
3271,1074
318,1075
2537,1075
3974,1075
1822,1076
2189,1076
4342,1076
960,1077
5382,1077
6092,1077
1502,1078
1899,1078
3887,1078
29,1079
208,1079
5144,1079
744,1080
1041,1080
5650,1080
285,1081
1590,1081
4359,1081
2057,1082
5076,1082
5282,1082
781,1083
2060,1083
3120,1083
1091,1084
3120,1084
5168,1084
3120,1085
3477,1085
4829,1085
223,1086
1233,1086
4021,1086
182,1087
2993,1087
3574,1087
621,1088
3107,1088
4144,1088
1509,1089
3968,1089
5318,1089
4021,1090
4841,1090
5645,1090
272,1091
3045,1091
4531,1091
546,1092
2434,1092
3499,1092
1738,1093
2240,1093
3001,1093
1456,1094
3585,1094
3729,1094
2714,1095
4564,1095
4896,1095
848,1096
2251,1096
6108,1096
351,1097
725,1097
3059,1097
373,1098
2261,1098
4862,1098
1509,1099
3120,1099
5906,1099
398,1100
699,1100
701,1100
4316,1101
4478,1101
5341,1101
2228,1102
4595,1102
4781,1102
38,1103
1711,1103
2540,1103
1654,1104
2318,1104
2449,1104
1509,1105
5496,1105
5851,1105
112,1106
1797,1106
5067,1106
321,1107
4366,1107
6021,1107
601,1108
1813,1108
5604,1108
5254,1109
5922,1109
5974,1109
939,1110
4978,1110
5048,1110
789,1111
4005,1111
5649,1111
1826,1112
1970,1112
3186,1112
29,1113
2392,1113
5967,1113
1173,1114
3416,1114
3585,1114
2970,1115
3360,1115
3762,1115
2339,1116
2577,1116
2957,1116
360,1117
2476,1117
6225,1117
1768,1118
5086,1118
5650,1118
984,1119
1596,1119
4911,1119
3705,1120
5798,1120
5852,1120
3059,1121
5026,1121
6119,1121
3286,1122
5767,1122
6253,1122
189,1123
1285,1123
4435,1123
2516,1124
4241,1124
4260,1124
37,1125
534,1125
2860,1125
197,1126
3651,1126
5804,1126
2131,1127
4101,1127
6139,1127
1410,1128
5573,1128
6056,1128
1493,1129
2032,1129
5428,1129
4935,1130
5986,1130
6117,1130
554,1131
3350,1131
4350,1131
3120,1132
4101,1132
4436,1132
3039,1133
3144,1133
6069,1133
2811,1134
5021,1134
5957,1134
2855,1135
3212,1135
3551,1135
807,1136
1450,1136
5301,1136
973,1137
1379,1137
6064,1137
153,1138
667,1138
3265,1138
747,1139
2912,1139
4497,1139
888,1140
3787,1140
5801,1140
57,1141
1212,1141
4395,1141
3012,1142
3974,1142
6119,1142
2571,1143
4830,1143
6167,1143
889,1144
3432,1144
5934,1144
2278,1145
3968,1145
5247,1145
396,1146
669,1146
2821,1146
2788,1147
4526,1147
5804,1147
1565,1148
2577,1148
6110,1148
3046,1149
3512,1149
4534,1149
3589,1150
3795,1150
6188,1150
967,1151
2521,1151
4436,1151
2537,1152
4533,1152
6253,1152
2118,1153
3804,1153
5978,1153
930,1154
1161,1154
4771,1154
546,1155
4418,1155
5253,1155
1295,1156
5800,1156
5845,1156
2239,1157
2738,1157
3478,1157
1143,1158
5311,1158
5692,1158
1308,1159
2228,1159
5361,1159
1612,1160
2087,1160
4712,1160
700,1161
4270,1161
5024,1161
3111,1162
3924,1162
5650,1162
374,1163
1494,1163
3046,1163
1147,1164
1546,1164
4069,1164
2376,1165
2654,1165
5253,1165
1515,1166
5509,1166
5901,1166
1305,1167
1306,1167
5517,1167
1934,1168
4179,1168
5011,1168
1738,1169
5570,1169
6047,1169
669,1170
2777,1170
4316,1170
987,1171
3094,1171
3594,1171
2294,1172
5858,1172
6115,1172
473,1173
965,1173
5989,1173
2596,1174
4268,1174
5906,1174
939,1175
1453,1175
5077,1175
1128,1176
1655,1176
3120,1176
2354,1177
3121,1177
4276,1177
291,1178
2853,1178
3930,1178
1476,1179
3951,1179
4755,1179
1660,1180
2052,1180
2982,1180
1493,1181
4191,1181
6152,1181
3925,1182
4936,1182
5081,1182
940,1183
4893,1183
5214,1183
38,1184
792,1184
4316,1184
478,1185
2654,1185
4264,1185
1393,1186
1476,1186
6158,1186
687,1187
1759,1187
5494,1187
403,1188
5023,1188
5667,1188
624,1189
2030,1189
6069,1189
968,1190
3294,1190
5024,1190
669,1191
1924,1191
1927,1191
2557,1192
2720,1192
4436,1192
2777,1193
3775,1193
5898,1193
1464,1194
1927,1194
4600,1194
287,1195
2487,1195
4840,1195
1594,1196
2650,1196
5900,1196
668,1197
2036,1197
5789,1197
296,1198
1334,1198
4536,1198
1873,1199
4063,1199
4532,1199
2461,1200
4086,1200
6195,1200
563,1201
2259,1201
5163,1201
391,1202
3118,1202
3519,1202
807,1203
2201,1203
4526,1203
3081,1204
3792,1204
5021,1204
2836,1205
2860,1205
3356,1205
3924,1206
6126,1206
6153,1206
697,1207
1056,1207
2702,1207
1229,1208
1503,1208
5192,1208
357,1209
791,1209
798,1209
2674,1210
3516,1210
5761,1210
260,1211
4316,1211
5309,1211
836,1212
2690,1212
3729,1212
153,1213
5214,1213
5650,1213
3360,1214
3985,1214
4513,1214
229,1215
684,1215
5889,1215
1278,1216
2735,1216
5316,1216
3670,1217
5143,1217
5867,1217
1945,1218
2607,1218
5061,1218
307,1219
1641,1219
3806,1219
869,1220
5201,1220
5202,1220
528,1221
867,1221
4896,1221
3292,1222
4340,1222
5092,1222
2674,1223
3516,1223
5761,1223
204,1224
1229,1224
6119,1224
396,1225
2030,1225
3259,1225
3943,1226
4101,1226
5995,1226
1092,1227
2228,1227
4440,1227
2399,1228
3968,1228
4755,1228
616,1229
3230,1229
5077,1229
798,1230
4671,1230
6107,1230
373,1231
4911,1231
5024,1231
801,1232
4333,1232
4522,1232
1824,1233
5737,1233
6110,1233
679,1234
1238,1234
2234,1234
2575,1235
4785,1235
5135,1235
1507,1236
1683,1236
6134,1236
2539,1237
2820,1237
3004,1237
801,1238
2564,1238
5635,1238
1000,1239
2618,1239
5213,1239
1016,1240
3872,1240
4399,1240
700,1241
2820,1241
3120,1241
174,1242
1920,1242
2416,1242
2327,1243
3988,1243
5767,1243
1443,1244
1596,1244
3210,1244
306,1245
3418,1245
5404,1245
272,1246
3892,1246
5867,1246
1410,1247
2834,1247
5235,1247
3623,1248
3866,1248
4773,1248
3630,1249
4420,1249
4532,1249
1502,1250
3406,1250
5043,1250
1970,1251
4155,1251
4257,1251
2272,1252
2486,1252
4202,1252
1943,1253
3825,1253
3985,1253
78,1254
1965,1254
3585,1254
1056,1255
2318,1255
5309,1255
1102,1256
3360,1256
3618,1256
725,1257
2997,1257
4664,1257
1255,1258
2989,1258
5161,1258
444,1259
1524,1259
2849,1259
185,1260
1519,1260
5914,1260
744,1261
1479,1261
5138,1261
956,1262
2957,1262
5804,1262
1657,1263
1661,1263
3259,1263
1497,1264
2043,1264
3076,1264
1186,1265
2693,1265
4500,1265
526,1266
825,1266
3361,1266
2956,1267
5331,1267
5603,1267
3630,1268
4018,1268
5417,1268
1462,1269
3968,1269
6069,1269
568,1270
956,1270
5025,1270
396,1271
3985,1271
4316,1271
3053,1272
3674,1272
5338,1272
2342,1273
2961,1273
5248,1273
2939,1274
2994,1274
3751,1274
1711,1275
2820,1275
5248,1275
693,1276
2200,1276
5326,1276
660,1277
2727,1277
4396,1277
3103,1278
4282,1278
5887,1278
82,1279
204,1279
5440,1279
395,1280
1021,1280
4436,1280
3227,1281
3338,1281
4202,1281
2520,1282
4370,1282
4840,1282
21,1283
927,1283
2744,1283
1215,1284
1782,1284
2436,1284
823,1285
2640,1285
6058,1285
342,1286
2201,1286
3360,1286
2362,1287
2799,1287
3161,1287
794,1288
1290,1288
4075,1288
968,1289
3585,1289
5378,1289
2937,1290
3001,1290
4695,1290
5554,1291
5762,1291
5867,1291
4466,1292
4617,1292
5994,1292
1,1293
602,1293
3811,1293
371,1294
889,1294
4121,1294
1394,1295
2746,1295
5135,1295
324,1296
2804,1296
5163,1296
855,1297
4511,1297
5988,1297
3814,1298
3905,1298
5721,1298
904,1299
3147,1299
5560,1299
542,1300
4353,1300
5309,1300
968,1301
1965,1301
3259,1301
290,1302
5560,1302
6145,1302
1382,1303
1432,1303
5024,1303
1148,1304
1662,1304
3597,1304
835,1305
2741,1305
3029,1305
1812,1306
2030,1306
2460,1306
2487,1307
2917,1307
5024,1307
4277,1308
4376,1308
5596,1308
1070,1309
1280,1309
2612,1309
223,1310
765,1310
3925,1310
652,1311
1729,1311
5023,1311
3406,1312
4997,1312
5454,1312
4191,1313
4436,1313
4746,1313
3505,1314
4276,1314
5650,1314
2084,1315
4344,1315
4494,1315
879,1316
2374,1316
6092,1316
616,1317
2269,1317
4101,1317
337,1318
2488,1318
5609,1318
4171,1319
4588,1319
4946,1319
2377,1320
2461,1320
3958,1320
676,1321
3940,1321
4994,1321
2542,1322
4399,1322
4533,1322
304,1323
5711,1323
5787,1323
153,1324
2995,1324
5934,1324
2666,1325
4361,1325
5974,1325
3059,1326
4601,1326
5214,1326
1305,1327
1306,1327
5517,1327
246,1328
2239,1328
3157,1328
572,1329
4241,1329
5341,1329
371,1330
2593,1330
4094,1330
1314,1331
4155,1331
6173,1331
1507,1332
1677,1332
4491,1332
2024,1333
4063,1333
5793,1333
766,1334
5163,1334
5169,1334
766,1335
2895,1335
4011,1335
543,1336
1030,1336
5948,1336
2160,1337
2924,1337
3699,1337
372,1338
1812,1338
3290,1338
2563,1339
3892,1339
4873,1339
172,1340
461,1340
5511,1340
9,1341
3041,1341
5287,1341
337,1342
1927,1342
3674,1342
2467,1343
3650,1343
6233,1343
601,1344
2698,1344
2946,1344
319,1345
2777,1345
5660,1345
2594,1346
2612,1346
3436,1346
1030,1347
1884,1347
3172,1347
30,1348
650,1348
1952,1348
2131,1349
3974,1349
5787,1349
490,1350
1430,1350
4202,1350
411,1351
4786,1351
5670,1351
434,1352
787,1352
4213,1352
1172,1353
5551,1353
5863,1353
3021,1354
4671,1354
6064,1354
469,1355
911,1355
3925,1355
22,1356
4151,1356
5346,1356
956,1357
4533,1357
5790,1357
2405,1358
3828,1358
5057,1358
4548,1359
5024,1359
5650,1359
5660,1360
5898,1360
6102,1360
1216,1361
1856,1361
3943,1361
1830,1362
2087,1362
2951,1362
478,1363
4029,1363
4745,1363
153,1364
1774,1364
5570,1364
113,1365
2993,1365
3574,1365
1761,1366
2331,1366
5898,1366
1102,1367
2486,1367
5041,1367
3046,1368
3421,1368
6098,1368
594,1369
648,1369
2778,1369
1468,1370
1509,1370
6058,1370
601,1371
625,1371
2662,1371
372,1372
2672,1372
5288,1372
1297,1373
1457,1373
1697,1373
3181,1374
5456,1374
5505,1374
2788,1375
3285,1375
3308,1375
1965,1376
2957,1376
3541,1376
617,1377
2820,1377
4645,1377
580,1378
1252,1378
3979,1378
1991,1379
3837,1379
4310,1379
1856,1380
2586,1380
2654,1380
1384,1381
4959,1381
6115,1381
679,1382
4480,1382
6064,1382
1138,1383
2172,1383
5715,1383
3556,1384
5884,1384
5980,1384
616,1385
2237,1385
5832,1385
796,1386
2675,1386
4245,1386
1445,1387
2244,1387
5183,1387
956,1388
1507,1388
4440,1388
1016,1389
3776,1389
4429,1389
2152,1390
4764,1390
5650,1390
2728,1391
3009,1391
4555,1391
364,1392
1507,1392
5767,1392
700,1393
2820,1393
3361,1393
402,1394
1087,1394
2087,1394
147,1395
1034,1395
4525,1395
2797,1396
4390,1396
4619,1396
807,1397
3356,1397
5926,1397
204,1398
1270,1398
4407,1398
2233,1399
4195,1399
4316,1399
364,1400
3424,1400
5703,1400
374,1401
1509,1401
3489,1401
1363,1402
4712,1402
5669,1402
3491,1403
4298,1403
5767,1403
134,1404
1902,1404
6200,1404
3083,1405
3227,1405
4043,1405
498,1406
571,1406
3410,1406
961,1407
1180,1407
1233,1407
2233,1408
4316,1408
5699,1408
968,1409
1127,1409
2486,1409
2662,1410
3468,1410
6064,1410
616,1411
697,1411
1794,1411
153,1412
1229,1412
6069,1412
1314,1413
4891,1413
4987,1413
396,1414
1174,1414
5832,1414
644,1415
3952,1415
6173,1415
2939,1416
4376,1416
5609,1416
998,1417
3297,1417
4537,1417
572,1418
1652,1418
5926,1418
697,1419
4241,1419
5077,1419
3442,1420
3746,1420
4253,1420
4323,1421
5058,1421
6018,1421
2418,1422
4146,1422
6133,1422
1623,1423
3029,1423
3600,1423
4423,1424
4911,1424
5612,1424
906,1425
3386,1425
4800,1425
81,1426
3005,1426
6105,1426
153,1427
984,1427
1356,1427
3360,1428
3618,1428
4897,1428
797,1429
2654,1429
3968,1429
373,1430
4101,1430
4883,1430
3550,1431
4403,1431
6085,1431
1827,1432
3004,1432
5775,1432
2849,1433
5024,1433
5038,1433
2811,1434
3055,1434
3360,1434
273,1435
3063,1435
4840,1435
572,1436
4448,1436
5444,1436
1173,1437
3144,1437
3430,1437
3360,1438
4007,1438
4645,1438
3288,1439
4116,1439
4407,1439
3497,1440
5882,1440
6115,1440
3025,1441
3826,1441
4365,1441
239,1442
2957,1442
3624,1442
1652,1443
2458,1443
2488,1443
379,1444
3095,1444
3551,1444
1657,1445
3336,1445
5318,1445
1030,1446
3785,1446
5282,1446
182,1447
1479,1447
4994,1447
3158,1448
3951,1448
4258,1448
1016,1449
2350,1449
3374,1449
637,1450
5180,1450
5867,1450
181,1451
1489,1451
1509,1451
977,1452
3753,1452
4020,1452
385,1453
572,1453
5070,1453
1225,1454
3341,1454
5592,1454
1075,1455
4265,1455
5070,1455
3010,1456
3012,1456
5801,1456
1738,1457
5609,1457
6042,1457
223,1458
374,1458
2957,1458
1175,1459
2615,1459
4260,1459
1229,1460
2257,1460
6235,1460
2820,1461
5561,1461
5867,1461
525,1462
2528,1462
4258,1462
3158,1463
3963,1463
4525,1463
1317,1464
4492,1464
5852,1464
462,1465
3405,1465
5581,1465
2839,1466
3379,1466
3658,1466
3911,1467
5890,1467
6060,1467
3078,1468
5696,1468
6029,1468
3449,1469
4267,1469
4860,1469
1694,1470
1766,1470
1959,1470
2339,1471
2577,1471
2957,1471
2285,1472
3268,1472
5416,1472
763,1473
4574,1473
5048,1473
1176,1474
3120,1474
4353,1474
3164,1475
3551,1475
4344,1475
839,1476
2577,1476
3110,1476
2,1477
804,1477
3541,1477
22,1478
3354,1478
5023,1478
624,1479
2749,1479
3044,1479
725,1480
1622,1480
5488,1480
741,1481
5236,1481
6133,1481
2057,1482
4251,1482
5561,1482
866,1483
936,1483
1112,1483
667,1484
3360,1484
3558,1484
1456,1485
3067,1485
5024,1485
598,1486
1305,1486
1848,1486
1971,1487
3083,1487
4645,1487
836,1488
4289,1488
4426,1488
373,1489
2829,1489
5573,1489
120,1490
1673,1490
6160,1490
549,1491
3298,1491
4939,1491
2789,1492
4526,1492
4776,1492
4968,1493
4997,1493
5025,1493
1628,1494
3868,1494
5926,1494
221,1495
2510,1495
4118,1495
1519,1496
4783,1496
5401,1496
11,1497
1285,1497
3046,1497
2793,1498
4177,1498
4969,1498
165,1499
1565,1499
3711,1499
1149,1500
2596,1500
6104,1500
476,1501
3004,1501
3406,1501
725,1502
785,1502
4010,1502
174,1503
853,1503
4931,1503
226,1504
3585,1504
3749,1504
307,1505
4101,1505
5858,1505
1094,1506
1318,1506
5133,1506
4009,1507
4370,1507
5801,1507
2567,1508
3360,1508
5318,1508
2174,1509
2231,1509
5120,1509
2789,1510
4220,1510
5765,1510
518,1511
5421,1511
5884,1511
700,1512
1924,1512
5959,1512
3535,1513
4668,1513
4870,1513
3921,1514
4023,1514
4279,1514
555,1515
2259,1515
3873,1515
1175,1516
3124,1516
6098,1516
3364,1517
4997,1517
5761,1517
2442,1518
3046,1518
5503,1518
344,1519
3517,1519
3904,1519
123,1520
419,1520
4940,1520
2357,1521
5180,1521
6093,1521
22,1522
2929,1522
5764,1522
1489,1523
2741,1523
4868,1523
2789,1524
3119,1524
5890,1524
2164,1525
4700,1525
4989,1525
2926,1526
4514,1526
5086,1526
1952,1527
2375,1527
4527,1527
2668,1528
2731,1528
5828,1528
1695,1529
2208,1529
3847,1529
187,1530
634,1530
5679,1530
1649,1531
5214,1531
5247,1531
84,1532
586,1532
601,1532
257,1533
2428,1533
3376,1533
3136,1534
4081,1534
5890,1534
2084,1535
4945,1535
5612,1535
1748,1536
2318,1536
3887,1536
1431,1537
2311,1537
3345,1537
3894,1538
4436,1538
5233,1538
5165,1539
6198,1539
6204,1539
2247,1540
4077,1540
5777,1540
968,1541
1143,1541
2957,1541
1872,1542
3583,1542
6059,1542
1507,1543
2087,1543
3100,1543
1894,1544
5740,1544
5908,1544
4094,1545
4668,1545
6092,1545
1494,1546
3356,1546
5858,1546
602,1547
801,1547
4155,1547
924,1548
4399,1548
5778,1548
758,1549
2870,1549
3446,1549
1360,1550
4036,1550
6025,1550
4286,1551
5187,1551
5547,1551
3297,1552
3624,1552
4809,1552
1029,1553
3052,1553
3259,1553
1670,1554
3489,1554
3815,1554
3436,1555
5349,1555
5552,1555
2596,1556
4893,1556
5030,1556
337,1557
2458,1557
3438,1557
2228,1558
2336,1558
3316,1558
2571,1559
2720,1559
5189,1559
1413,1560
3212,1560
5633,1560
2863,1561
3157,1561
3497,1561
4703,1562
6119,1562
6253,1562
1396,1563
3451,1563
5026,1563
2474,1564
4094,1564
4403,1564
182,1565
616,1565
5038,1565
280,1566
2262,1566
4296,1566
4004,1567
5566,1567
6106,1567
939,1568
1795,1568
2487,1568
1797,1569
4399,1569
4783,1569
968,1570
4191,1570
5024,1570
2244,1571
2612,1571
4671,1571
5024,1572
5070,1572
5914,1572
713,1573
4784,1573
5901,1573
890,1574
2449,1574
5173,1574
1325,1575
2353,1575
4133,1575
1688,1576
3659,1576
6069,1576
836,1577
3099,1577
3117,1577
1090,1578
2900,1578
5934,1578
1975,1579
2296,1579
3306,1579
3447,1580
6047,1580
6134,1580
2577,1581
2596,1581
3987,1581
3551,1582
4586,1582
5050,1582
1943,1583
4240,1583
4484,1583
3801,1584
4436,1584
5506,1584
185,1585
5197,1585
6211,1585
81,1586
1041,1586
5027,1586
291,1587
2201,1587
4341,1587
4525,1588
5570,1588
5572,1588
1970,1589
2067,1589
2203,1589
616,1590
1779,1590
6003,1590
525,1591
3534,1591
5901,1591
2832,1592
5097,1592
5477,1592
2228,1593
3905,1593
5026,1593
2793,1594
3276,1594
5077,1594
197,1595
2632,1595
4531,1595
1619,1596
2030,1596
3029,1596
4101,1597
4146,1597
4163,1597
798,1598
1509,1598
4333,1598
1524,1599
3660,1599
3661,1599
616,1600
1934,1600
5890,1600
396,1601
2301,1601
4231,1601
756,1602
3118,1602
4715,1602
295,1603
1507,1603
4468,1603
1662,1604
3209,1604
6222,1604
586,1605
1034,1605
4491,1605
1489,1606
3007,1606
4911,1606
1014,1607
1185,1607
2617,1607
37,1608
2878,1608
5570,1608
228,1609
4366,1609
5401,1609
2812,1610
2970,1610
5867,1610
113,1611
2869,1611
3259,1611
939,1612
1556,1612
3703,1612
113,1613
725,1613
2228,1613
1509,1614
1859,1614
5186,1614
1215,1615
2672,1615
5318,1615
172,1616
1429,1616
6003,1616
2020,1617
2857,1617
5561,1617
354,1618
852,1618
4860,1618
667,1619
804,1619
5511,1619
373,1620
2255,1620
2261,1620
1729,1621
5551,1621
5609,1621
700,1622
4316,1622
4892,1622
2571,1623
2650,1623
5407,1623
604,1624
5082,1624
5309,1624
2917,1625
5516,1625
5865,1625
1152,1626
4238,1626
4316,1626
983,1627
4303,1627
5024,1627
2043,1628
3336,1628
5186,1628
570,1629
3100,1629
6191,1629
1774,1630
4296,1630
6004,1630
893,1631
1464,1631
1732,1631
649,1632
2057,1632
4074,1632
396,1633
700,1633
3119,1633
364,1634
1037,1634
2820,1634
2301,1635
2306,1635
3139,1635
1211,1636
1307,1636
6057,1636
807,1637
3046,1637
5921,1637
983,1638
3873,1638
6089,1638
1073,1639
4282,1639
5138,1639
2648,1640
4101,1640
5572,1640
2411,1641
3844,1641
4258,1641
82,1642
5326,1642
6218,1642
1925,1643
3054,1643
5910,1643
271,1644
5102,1644
5817,1644
601,1645
2043,1645
2233,1645
373,1646
848,1646
5581,1646
409,1647
686,1647
5312,1647
1049,1648
2693,1648
3100,1648
471,1649
3438,1649
4459,1649
725,1650
3585,1650
5278,1650
1859,1651
2957,1651
3029,1651
2974,1652
4853,1652
5071,1652
3550,1653
4403,1653
6085,1653
378,1654
728,1654
5027,1654
1985,1655
2067,1655
4790,1655
206,1656
4606,1656
5682,1656
2085,1657
3884,1657
4729,1657
2087,1658
2233,1658
4393,1658
798,1659
1963,1659
4094,1659
179,1660
542,1660
720,1660
3718,1661
3809,1661
6003,1661
3198,1662
3320,1662
5561,1662
3210,1663
3472,1663
5341,1663
1090,1664
2829,1664
2957,1664
476,1665
1517,1665
4060,1665
569,1666
1295,1666
1681,1666
1,1667
2449,1667
4540,1667
207,1668
678,1668
4893,1668
1748,1669
2228,1669
4220,1669
1793,1670
2201,1670
5026,1670
229,1671
1891,1671
5547,1671
1893,1672
4231,1672
5267,1672
1065,1673
1327,1673
6119,1673
1323,1674
3890,1674
4051,1674
699,1675
1034,1675
3420,1675
867,1676
1550,1676
4102,1676
4746,1677
5024,1677
6179,1677
3833,1678
4943,1678
6179,1678
616,1679
2788,1679
5822,1679
2752,1680
2945,1680
6027,1680
2821,1681
3584,1681
6218,1681
762,1682
5068,1682
5667,1682
4840,1683
5077,1683
5867,1683
1016,1684
3100,1684
4784,1684
182,1685
2562,1685
6184,1685
1466,1686
3336,1686
3338,1686
1646,1687
3145,1687
3339,1687
572,1688
3478,1688
4966,1688
110,1689
3925,1689
5873,1689
939,1690
1386,1690
3242,1690
1527,1691
3731,1691
4276,1691
1223,1692
2312,1692
5034,1692
996,1693
1712,1693
4264,1693
2151,1694
3400,1694
6092,1694
474,1695
3058,1695
5784,1695
4101,1696
5863,1696
6134,1696
1212,1697
1509,1697
5922,1697
1669,1698
4829,1698
6089,1698
1612,1699
1683,1699
4522,1699
2361,1700
4921,1700
4964,1700
1362,1701
2294,1701
3361,1701
204,1702
1431,1702
2408,1702
572,1703
1043,1703
4668,1703
83,1704
1310,1704
4525,1704
840,1705
4260,1705
4423,1705
744,1706
1630,1706
2315,1706
1149,1707
4277,1707
4604,1707
5214,1708
5546,1708
6158,1708
1620,1709
4994,1709
5309,1709
373,1710
2449,1710
3100,1710
197,1711
223,1711
1468,1711
968,1712
2728,1712
5488,1712
807,1713
3988,1713
4365,1713
1402,1714
1488,1714
5285,1714
2672,1715
3026,1715
3516,1715
1961,1716
2690,1716
4978,1716
1168,1717
1666,1717
3805,1717
1431,1718
3656,1718
5022,1718
1082,1719
2765,1719
3875,1719
2150,1720
4900,1720
5261,1720
1056,1721
4147,1721
6110,1721
1440,1722
3144,1722
5204,1722
78,1723
4645,1723
5025,1723
2342,1724
4839,1724
5747,1724
1053,1725
2470,1725
6218,1725
840,1726
4320,1726
5024,1726
355,1727
5528,1727
5728,1727
271,1728
984,1728
4757,1728
846,1729
3742,1729
4316,1729
307,1730
3600,1730
6018,1730
467,1731
3873,1731
4644,1731
639,1732
2360,1732
4505,1732
1386,1733
2929,1733
3158,1733
4384,1734
4963,1734
5963,1734
1509,1735
3974,1735
4316,1735
823,1736
5024,1736
5934,1736
1572,1737
2376,1737
2465,1737
223,1738
3416,1738
3754,1738
1781,1739
5206,1739
5707,1739
939,1740
4254,1740
5581,1740
618,1741
1779,1741
3708,1741
1594,1742
4417,1742
5833,1742
2295,1743
5274,1743
5581,1743
700,1744
2728,1744
5247,1744
632,1745
2610,1745
2823,1745
3162,1746
3682,1746
5263,1746
2564,1747
2596,1747
4116,1747
2087,1748
3236,1748
3761,1748
2475,1749
2789,1749
6003,1749
4605,1750
5740,1750
5970,1750
1927,1751
2681,1751
5765,1751
1515,1752
1965,1752
4676,1752
1902,1753
3413,1753
5370,1753
1006,1754
1623,1754
4873,1754
287,1755
2487,1755
5214,1755
364,1756
635,1756
2209,1756
1258,1757
5258,1757
5961,1757
236,1758
3399,1758
5881,1758
372,1759
3634,1759
4262,1759
698,1760
2789,1760
3897,1760
1153,1761
4513,1761
5832,1761
1409,1762
1545,1762
2696,1762
2738,1763
3988,1763
6058,1763
544,1764
4703,1764
5963,1764
1509,1765
3350,1765
4682,1765
182,1766
3945,1766
6253,1766
622,1767
2213,1767
2577,1767
331,1768
2583,1768
2698,1768
1970,1769
5070,1769
5332,1769
128,1770
4388,1770
5008,1770
259,1771
2228,1771
3198,1771
1073,1772
1231,1772
1732,1772
624,1773
4309,1773
4316,1773
2976,1774
